CellType,BF1033vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF1037XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1038XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1041XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1046XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1056XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1059XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1067XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF107XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1106XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1112XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1122XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1125XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1131XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF1134XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1203XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF1207vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF1211vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF1217vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF1218XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1284XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF1299XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF168XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF280XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3014XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3015XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3020vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3022vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3024XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3027XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3032XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3040XR2124_comb3cpgmasked-hg38_PE-dedup_sorted,BF3041XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3048XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3049vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3050vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3051XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3054XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3056XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3059vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF306XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3070XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3077XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3079XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3088XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3090vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3091XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3093XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3095XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3097vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3100vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3102XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3104vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3107vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3108vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3110XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3111vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3112vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3113vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3114vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3122XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3123XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3132vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3145XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3151XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3152XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3153XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3155XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3156XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3157XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3158XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3160vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3163vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3164vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3165XR25A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3168vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3171XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3177XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3182XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3187XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3195XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3197XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3199XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3200XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3214XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3215XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3216XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3219XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3222XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3241XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3244XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3255XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3256XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3259XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3269XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3270XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF328XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3291XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3292XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3311XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3321XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3323XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3328XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3334XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3340XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3353XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3361XR2124_comb3cpgmasked-hg38_PE-dedup_sorted,BF3369XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3378XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3382XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3384XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3385XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3412XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3423XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3449XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3459XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3460XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3464XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3472XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3473XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3474XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3514XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3517XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3518XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3524XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3526XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3528XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3531AXR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3534XR2122_comb3cpgmasked-hg38_PE-dedup_sorted,BF3544AXR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3545AXR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3548XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3549XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3561XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3572XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3574XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3580XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3588XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3607XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3612XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3622XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3635XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3636XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3640XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3641XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3647XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3648XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3651XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3667XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3683XR21B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3685XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3688XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3690XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3695XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3705XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3712XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3723XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3726XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3728XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3735XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3737XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3741XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF376XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3777XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3785XR24A_comb3cpgmasked-hg38_PE-dedup_sorted,BF3792XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3809XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3811XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF3836XR23B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3902XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3906XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF3907XR25B_comb3cpgmasked-hg38_PE-dedup_sorted,BF415XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF424XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF542vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF559XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF560XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF563vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF596XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF605vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF622XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF626XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF630XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF637XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF737XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF853vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF85XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF860XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF868XR2324_comb3cpgmasked-hg38_PE-dedup_sorted,BF901XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF932vXR22B_comb3cpgmasked-hg38_PE-dedup_sorted,BF937XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF942XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF943XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF984XR23A_comb3cpgmasked-hg38_PE-dedup_sorted,BF985XR23A_comb3cpgmasked-hg38_PE-dedup_sorted
Blood-B,0.0402955,0.0723383,0.0451212,0.0492012,0.0851708,0.0556838,0.0523690,0.0556276,0.0553892,0.0533057,0.0387081,0.0375746,0.0421047,0.0492323,0.0465862,0.0814609,0.0407708,0.0441092,0.0458794,0.0480280,0.0607644,0.0492764,0.0526943,0.0522145,0.0619096,0.0451939,0.0477792,0.0508781,0.0437101,0.0340076,0.0496620,0.0589275,0.0502994,0.0433102,0.0476445,0.0451664,0.0459402,0.0380887,0.0450009,0.0425420,0.0492942,0.0364661,0.0545392,0.0652363,0.0610973,0.0462396,0.0785827,0.0510635,0.0753228,0.0334247,0.0400971,0.0393828,0.0478186,0.0450615,0.0455389,0.0646870,0.0309716,0.0392646,0.0392699,0.0421849,0.0494316,0.0344897,0.0489901,0.0406678,0.0423636,0.0476619,0.0606449,0.0483499,0.0390252,0.0397416,0.0373762,0.0399764,0.0564516,0.0505429,0.0470523,0.0390605,0.0485859,0.0461680,0.0492748,0.0404179,0.0476718,0.0426163,0.0474305,0.0456454,0.0724845,0.0399203,0.0496247,0.0366498,0.0472342,0.0537891,0.0472312,0.0406139,0.0394655,0.0534873,0.0599948,0.0443455,0.0467289,0.0435155,0.0509164,0.0466951,0.0453576,0.0525279,0.0424393,0.0303317,0.0439734,0.1006630,0.0518635,0.0416720,0.0404475,0.0413559,0.1070015,0.0421718,0.0443605,0.0538482,0.0383106,0.0435349,0.0320225,0.0316248,0.0350021,0.0401477,0.0332317,0.0482120,0.0502756,0.0481608,0.0395436,0.0451972,0.0437504,0.0562241,0.0682539,0.0383013,0.0455900,0.0387133,0.0331970,0.0408152,0.0484836,0.0460725,0.0323787,0.0544153,0.0585233,0.0270193,0.0574811,0.0396327,0.0467161,0.0456682,0.0615421,0.0429966,0.0515322,0.0543777,0.0448903,0.0322870,0.0518729,0.0659030,0.0490544,0.0309075,0.0516414,0.0446477,0.0625175,0.1545542,0.0617254,0.0600338,0.0412638,0.1650728,0.0481834,0.0366443,0.0544604,0.0376205,0.0472110,0.0630608,0.0822062,0.0390662,0.0375165,0.0376704,0.0493582,0.0460115,0.0374399,0.0884522,0.0453902,0.0495607,0.1214839,0.0672198,0.1686151,0.0466686,0.1957155,0.0486902,0.0512471,0.0434829,0.0485448,0.1622510,0.1567304,0.1841235,0.0500038,0.0473211,0.0477997,0.1596071,0.0477073,0.0465143
Blood-Granul,0.0522215,0.0530621,0.0437950,0.0943371,0.0452669,0.1398244,0.0554140,0.0498755,0.0452874,0.0872748,0.1301695,0.1430666,0.1082946,0.0712309,0.1451454,0.0499505,0.0883891,0.0645210,0.1289557,0.0958045,0.0510361,0.0819713,0.1304921,0.0377227,0.0428678,0.1465115,0.0610951,0.1140211,0.1411283,0.0475487,0.1441987,0.0440280,0.0507679,0.0767389,0.0739637,0.0482251,0.0955544,0.0408265,0.1508691,0.1114619,0.1002786,0.0848301,0.0546272,0.0457461,0.0551218,0.0425176,0.0475972,0.1253428,0.0815393,0.0547115,0.1100975,0.0455925,0.0552305,0.0876069,0.1327404,0.0643238,0.0603723,0.0543352,0.0522839,0.0439976,0.0751534,0.0348538,0.0469668,0.0538887,0.1229722,0.0574987,0.0964246,0.1121645,0.2580595,0.0369865,0.1766672,0.1246225,0.0598281,0.0495912,0.1353763,0.0876777,0.1001977,0.0447493,0.1387898,0.0480996,0.1853456,0.0768632,0.1294650,0.1039156,0.1040614,0.0506412,0.1231677,0.1322123,0.0737458,0.0491384,0.1125568,0.0472044,0.0247677,0.0527380,0.0788746,0.0412388,0.1542822,0.0570114,0.0637598,0.0545600,0.0496575,0.0534925,0.0336666,0.0256109,0.0509000,0.0520780,0.0535724,0.0485818,0.0610423,0.0463632,0.0612950,0.0495488,0.0978812,0.0764376,0.0518854,0.0668866,0.0246095,0.0601120,0.0356094,0.0399425,0.0295231,0.0796578,0.0455995,0.0519246,0.0793423,0.0756405,0.0524183,0.0553339,0.0340674,0.0371381,0.1197445,0.0442388,0.0410381,0.0425684,0.0556978,0.1363776,0.0357293,0.0476041,0.0307065,0.0370489,0.0288160,0.0319444,0.1114044,0.0774672,0.0268934,0.0755670,0.0475245,0.0517187,0.0461759,0.0390241,0.0445018,0.0378489,0.0467259,0.0416078,0.0571122,0.0550382,0.0447585,0.0231157,0.0393167,0.0506731,0.0727551,0.0308942,0.1287153,0.0393574,0.0495494,0.0422243,0.1142104,0.0513186,0.0466819,0.1497344,0.1106387,0.0683018,0.1022793,0.1065272,0.0802075,0.0536879,0.0941763,0.0727963,0.0712556,0.1127118,0.0432110,0.1392832,0.0368393,0.0519502,0.0868903,0.0703004,0.1105210,0.0508160,0.0439229,0.0406899,0.0629221,0.1247547,0.1236427,0.0289028,0.1282457,0.1105806
Blood-Mono+Macro,0.0464385,0.0565191,0.0441855,0.0557725,0.0460212,0.0649009,0.0419902,0.0331645,0.0896252,0.1234308,0.1150273,0.0663471,0.0978072,0.0784459,0.0435652,0.0553619,0.0741408,0.0333253,0.0529711,0.0984427,0.0446686,0.0612895,0.0372075,0.0988040,0.0367099,0.0326239,0.0965470,0.0703986,0.0704037,0.0365976,0.0395056,0.0445048,0.0356464,0.1334880,0.1129967,0.0976587,0.0751871,0.0543117,0.0430306,0.0542797,0.0410253,0.0576181,0.0792288,0.0483132,0.0607701,0.0423421,0.0157991,0.1001051,0.0759295,0.0440151,0.0430408,0.0463009,0.0909433,0.0409558,0.0466719,0.0563148,0.0658976,0.0483373,0.0906078,0.0653498,0.0472545,0.0199456,0.0674677,0.0809041,0.0579832,0.1209586,0.0686643,0.1177789,0.0562976,0.0489498,0.1237766,0.0695418,0.1266091,0.0442105,0.0813517,0.1264537,0.0547715,0.1673427,0.0608852,0.0357384,0.0382181,0.0745922,0.0624233,0.1199986,0.0679191,0.2467330,0.0378117,0.0487825,0.0833941,0.0259642,0.0446709,0.0348430,0.1305509,0.0378239,0.0375245,0.0823539,0.0806104,0.0544152,0.0433303,0.0312200,0.0442100,0.0346348,0.0438697,0.0513426,0.0601275,0.0573679,0.0484185,0.0407200,0.1157962,0.0306296,0.0538988,0.0344490,0.0340230,0.0361377,0.1168197,0.0480280,0.0341203,0.0410805,0.0439364,0.0356775,0.1000083,0.0550279,0.0319942,0.0871131,0.1105317,0.0378485,0.0384808,0.0345558,0.0349434,0.1322869,0.0626134,0.0508097,0.0399426,0.1740105,0.0464079,0.1115842,0.0540343,0.0298644,0.1183792,0.0924377,0.0814339,0.0450336,0.0470393,0.0731621,0.0871417,0.0547933,0.0405791,0.0378190,0.0453364,0.0397988,0.0508965,0.0772348,0.0358320,0.0666954,0.0427435,0.0587304,0.0564729,0.0834180,0.0346061,0.0475588,0.0719682,0.1103481,0.0532799,0.0344694,0.0190492,0.0729318,0.0522077,0.0730771,0.0569736,0.0681510,0.1002475,0.2525612,0.0477042,0.0631365,0.0793448,0.0429944,0.0697617,0.0427111,0.0737461,0.0415379,0.0957288,0.0478741,0.1271799,0.0375844,0.0521153,0.1519444,0.0340253,0.0958054,0.0736342,0.0862359,0.0640352,0.1187267,0.0321117,0.1133051,0.0590576,0.0496846
Blood-T,0.0408325,0.0462801,0.0454540,0.0750753,0.1089722,0.0415688,0.1014207,0.1131796,0.0662545,0.0767599,0.0360367,0.1561251,0.0383193,0.0700385,0.0462899,0.0834475,0.0306526,0.0483695,0.1027117,0.0892909,0.0727066,0.0403289,0.0422549,0.0364069,0.0953651,0.0478058,0.0414863,0.0370349,0.0293728,0.0441210,0.0402261,0.1058598,0.1006065,0.0501494,0.0359221,0.0695336,0.0528172,0.0388413,0.0364362,0.0413742,0.0525058,0.0309034,0.0633283,0.0751449,0.0820045,0.0508854,0.0322386,0.0449502,0.0381883,0.0262232,0.0311833,0.0543977,0.0488444,0.0368225,0.0363646,0.0881593,0.0523260,0.0305079,0.0843874,0.0444996,0.0727745,0.0313468,0.1410980,0.0305946,0.0602127,0.0667045,0.0823799,0.0469367,0.0280400,0.0351996,0.0379763,0.0561534,0.0884632,0.0424649,0.0342324,0.0528093,0.0548655,0.0400925,0.0363880,0.0394266,0.0398600,0.0313050,0.0451150,0.0386032,0.0381636,0.0247316,0.0399375,0.0386051,0.0424508,0.1146553,0.0485064,0.0438420,0.0616547,0.0894202,0.0792374,0.0412691,0.0380738,0.0485722,0.1136298,0.0401608,0.0798390,0.0957726,0.0320789,0.0495581,0.0425005,0.0476607,0.1060769,0.0563432,0.0544789,0.0409191,0.0324858,0.0433626,0.0472972,0.0514676,0.0643774,0.0360835,0.0281807,0.0401333,0.0426971,0.3346769,0.0394042,0.2629930,0.1152013,0.0582278,0.0584852,0.0403751,0.0340580,0.0439511,0.5089378,0.0764979,0.0596007,0.1249240,0.0412048,0.0612080,0.0463471,0.0836913,0.0380726,0.0306758,0.3861907,0.0366823,0.2082861,0.0399985,0.0502140,0.0907276,0.2258606,0.0309257,0.0344956,0.1034086,0.0447397,0.0970704,0.0886668,0.0659939,0.0998704,0.0414984,0.0834571,0.0615977,0.0935006,0.0580242,0.0593610,0.0742342,0.1187766,0.0470345,0.0419900,0.0340710,0.0373783,0.0471632,0.0418157,0.0634032,0.0542876,0.0385454,0.1203227,0.0279585,0.0833808,0.0652658,0.0412731,0.0519179,0.0396924,0.0296162,0.0334858,0.0811899,0.0390193,0.0437833,0.0579510,0.0809222,0.0736600,0.0714400,0.0458606,0.0593667,0.0664481,0.0511258,0.0389922,0.0353731,0.0468781,0.0580626,0.0601908,0.0621832
Endothel,0.0440491,0.0403164,0.0297496,0.0399213,0.0412669,0.0415125,0.0363785,0.0363027,0.0456663,0.0399476,0.0452314,0.0337515,0.0335521,0.0417361,0.0516493,0.0496785,0.0266867,0.0178558,0.0347233,0.0366019,0.0402889,0.0513199,0.0398783,0.0310973,0.0324108,0.0492081,0.0540440,0.0445715,0.0419013,0.0497635,0.0412761,0.0365096,0.0350787,0.0515001,0.0303147,0.0441283,0.0624706,0.0163366,0.0493848,0.0487468,0.0473592,0.0109563,0.0413764,0.0298951,0.0396676,0.0235737,0.0257338,0.0337320,0.0444762,0.0289672,0.0464996,0.0197996,0.0277385,0.0429132,0.0430769,0.0371581,0.0131737,0.0279753,0.0481451,0.0408354,0.0433161,0.0195514,0.0272550,0.0264949,0.0397360,0.0426292,0.0545516,0.0278817,0.0340688,0.0410516,0.0358029,0.0626578,0.0433483,0.0402272,0.0449752,0.0282180,0.0458913,0.0434727,0.0371435,0.0442832,0.0465572,0.0363337,0.0408464,0.0463879,0.0507490,0.0359383,0.0418867,0.0534562,0.0480969,0.0494342,0.0401179,0.0197643,0.0174929,0.0436992,0.0385031,0.0399922,0.0463500,0.0434383,0.0373713,0.0185276,0.0326746,0.0417077,0.0452313,0.0058179,0.0180326,0.0393435,0.0390628,0.0221724,0.0365796,0.0283699,0.0466848,0.0298079,0.0420481,0.0400655,0.0704361,0.0345742,0.0119468,0.0661616,0.0079710,0.0098060,0.0158133,0.0186048,0.0356708,0.0503675,0.0382344,0.0222570,0.0298284,0.0196905,0.0234748,0.0217902,0.0454993,0.0255301,0.0561626,0.0253287,0.0585029,0.0443641,0.0085891,0.0381861,0.0074867,0.0315585,0.0391545,0.0346236,0.0558111,0.0410634,0.0359221,0.0467849,0.0287288,0.0386591,0.0275546,0.0233933,0.0287144,0.0212485,0.0380868,0.0204793,0.0327964,0.0583049,0.0396062,0.0242327,0.0305091,0.0372367,0.0086511,0.0688960,0.0359594,0.0232785,0.0451900,0.0403077,0.0503554,0.0442303,0.0338549,0.0462327,0.0346361,0.0173263,0.0406308,0.0435114,0.0242112,0.0413855,0.0444025,0.0489354,0.0466906,0.0366626,0.0431359,0.0428240,0.0484541,0.0443621,0.0436472,0.0343460,0.0475902,0.0498678,0.0522779,0.0365266,0.0383721,0.0345135,0.0447431,0.0344345,0.0366984,0.0435292
Neuron,0.0521125,0.0553218,0.0483030,0.0534375,0.0440777,0.0481136,0.0539801,0.0518707,0.0546165,0.0499401,0.0432969,0.0395188,0.0482450,0.0538363,0.0500827,0.0551755,0.0485761,0.0497629,0.0513860,0.0450467,0.0558004,0.0534431,0.0487147,0.0531592,0.0500077,0.0553562,0.0471549,0.0547946,0.0510660,0.1173621,0.0510490,0.0514997,0.0524916,0.0467895,0.0502514,0.0515692,0.0581082,0.0505697,0.0542280,0.0459112,0.0687294,0.0476725,0.0603715,0.0560753,0.0639139,0.0661147,0.0375667,0.0534427,0.0510619,0.0495179,0.0633956,0.0465082,0.0597334,0.0507040,0.0511402,0.0495964,0.0369393,0.0485615,0.0546371,0.0492484,0.0582755,0.0343602,0.0466651,0.0619408,0.0551168,0.0473406,0.0448830,0.0395519,0.0428315,0.0482434,0.0380979,0.0492780,0.0483204,0.0458443,0.0529920,0.0524923,0.0533617,0.0559913,0.0446998,0.1375485,0.0466567,0.0457328,0.0551580,0.0586983,0.0504104,0.0485718,0.0535772,0.0575439,0.0563744,0.0550579,0.0532676,0.0432702,0.0413978,0.0578559,0.0534185,0.0518595,0.0522740,0.0439827,0.0566934,0.0391997,0.0451621,0.0581424,0.0444693,0.0227854,0.0444084,0.0581436,0.0506249,0.0586594,0.0502511,0.0386180,0.0517676,0.0454643,0.0533282,0.0576345,0.0357762,0.0541865,0.0595578,0.0443293,0.0225136,0.0383011,0.0360110,0.0421071,0.0529633,0.0426114,0.0215538,0.0434892,0.0436452,0.0417018,0.0313714,0.0430076,0.0521774,0.0502588,0.0820052,0.0395468,0.0549182,0.0447889,0.0423697,0.0363135,0.0185317,0.0206481,0.0380010,0.0342487,0.0565075,0.0505132,0.0389651,0.0633244,0.0482232,0.0528204,0.0466690,0.0418722,0.0505653,0.0544054,0.0510821,0.0331885,0.0598881,0.0585780,0.0520262,0.0337914,0.0473547,0.0534837,0.0333078,0.0384544,0.0503657,0.0425818,0.1366511,0.0449242,0.0513488,0.0497071,0.0518041,0.0541018,0.0402524,0.0437865,0.0502932,0.0562484,0.0573515,0.0577795,0.0615626,0.0522238,0.0436991,0.0543349,0.0503470,0.0551939,0.0413154,0.0511198,0.0497010,0.0358100,0.0577761,0.0335806,0.0441160,0.0403097,0.0640445,0.0543788,0.0546345,0.0412164,0.0586492,0.0528632
